article_text,article_id,article_URL,article_heading,category,article_date,article_page,article_page_sequence,article_snippet,article_Trove_URL,article_edition,article_title_id,article_title_title,article_relevance_score,article_relevance_value
"PROHIBITED  IMMIGRANT.   J:  At.  tlic  Mater  Summons  Court  John  Williams'  was  fined  '£5  tor  bcuig  the  master  of  the  steamer  Moresby,  from  which  a  prohibited  immigrant,  named  Kow  Ah  Lung,  entered  the  Commonwealth.  Mr.  Baxter  Bruce,  who  ap  peared,  lor  tile  defendant  and  put  in  a  pica  of  guilty,   aid  that  the  man  was  ill,  and  a  report  was  made  that  he  hud,  fallen  overboard.  Tlio  water  police  dragged  -the  harbor  in  the  locality,  but  failed  to  find  him.",237592104,https://api.trove.nla.gov.au/v3/newspaper/237592104,PROHIBITED IMMIGRANT.,Article,1903-10-10,18,18,"At the Mater Summons Court John Williams' was fined £5 for being the master of the steamer Moresby, from which a prohibited immigrant, named Kow Ah Lung, entered the Commonwealth. Mr. Baxter Bruce, who appeared,",https://nla.gov.au/nla.news-article237592104?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",235.26223754882812,very relevant
"""undesirable""  immigrant.   Instructions  bavo  boon  given  to  tho  Federal  CroAvn  Solicitor  to  take  proceedings  in  Now  South  Wales  against  Richard  Malout,  Avbosc  cuso  has  frequently  been  rcforred  to,  Avith  a   View  OL  UiLVMlB  UUJJWI  tuu  nuui  Ajuuiiiiwu-  wealth.  An.  information  is  to  be  issued,  charg  ing  Malout  under  section  7  of  the  Immigration  Restriction  Act  with  being  a  prohibited  immi  grant.",239436106,https://api.trove.nla.gov.au/v3/newspaper/239436106,"""UNDESIRABLE"" IMMIGRANT.",Article,1906-02-01,4,4,"Instructions have been given to the Federal Crown Solicitor to take proceedings in New South Wales against Richard Malouf, whose case has frequently been referred to, with a",https://nla.gov.au/nla.news-article239436106?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",235.26223754882812,very relevant
"IMMIGRANT  GIRLS.   Our  Brisbane  corresi>ondent  writing  on  .thc  I5th  says  :-We  have  had  quite,  a  storm  in  a  tca-*up-^or  'per-  haps  ono  should  say  in  thc  local  Press-as  to-thc  treatment  of  the'im-  migrant  girls  on  their'arrival  in  Bris  bane.  It  was  thought  that  some""  of  the  charitable  societies  should  have  l>aUl  them  greater  attention  ;  Indeed  it  was  openly  stated  that  they  had  received  nothing  but  the  cold  shoul-  der  irvin  any  of  thc  religious  or  char-j  itable  bodies.  That  was  refuted  by  subsequent  corrcsiwndonce  ;  but  it  has  been  amply  demonstrated  that  what  is  really  needed  is  stricter  care  in  the  selection  of  inmigrants,  and  closer  watchfulness  during  the  voy-  age.  It  would  appear  that  thc  whole  thing  should  bc  carefully  re-  viewed,  and  there  is  hope  that  this  is  one  of  thc  subjects  which,  will,  eB  gagc.  Mr.  Kidston's  attention  ?.&lt;  when""  he  overhauls  the  Agent-General's  '  de-  partment,  i  '  xl",39403943,https://api.trove.nla.gov.au/v3/newspaper/39403943,IMMIGRANT GIRLS.,Article,1908-05-20,4,4,Our Brisbane correspondent writing on the 15th says:—We have had quite a storm in a tea-cup—or perhaps one should say in the local,https://nla.gov.au/nla.news-article39403943?searchTerm=Immigrant,,62,Cairns Morning Post (Qld. : 1907 - 1909),235.26223754882812,very relevant
"IMMIGRANT  WORKERS.   Melbourne,  Wednesday.  -The  steamer  Hiltiades  arrived  to-day  from  London  with  a  numbor  of  men  for  work  on  the  Queensland  sugar  fields  and  some  aieiited  immigrants  for  New  South  Wales.",64836024,https://api.trove.nla.gov.au/v3/newspaper/64836024,IMMIGRANT WORKERS.,Article,1907-07-25,3,3,"Melbourne, Wednesday.—The steamer Miltiades arrived to-day from London with a number of men for work on the Queensland sugar fields and some assisted",https://nla.gov.au/nla.news-article64836024?searchTerm=Immigrant,,115,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),235.26223754882812,very relevant
"PROHIBITED  IMMIGRANT.   A  serious  complaint  has  been  made  by  a  Suinu  named  Malouf,  who  states  that  after  having  invested  £600  in  a  drapery  business  in  Forbes,  New  South  Wales,  he  is  being  compelled  to  leave  Australia  under  the  Im  migration  'Restriction  Act.  Action  was  taken  by  direction  of  the  Prime  Minister  (Mr.  Deakjn),  who,  in  the  courae  of  a  state  ment  on  the  case,  said;—""Malouf  was  al  lowed  to  land  in  Sydney  in  December,  1903,  on  the  |pouUd'  that  lie  wished  to  wind  up'  his  mether'sestate.so  that  she  might  leave  Australia..  .  She  had  been  in  tbe  Common   wealth  lor.ovfir  10  years.  Subsequently!  MalouT  (asserted  that  he  would  be  ruined  if  he  were  not  peimitted  tb  remain  longer  than  tbefourdnontbs  -stipulated.  An.  ex  tension  it  appears   of   he  win  lose  if  'he  be  not  allowed  to  re  main;""  ■tH-  /«?   Malouf,  it  is  said,  ean  speak  English,  French,  and  Arabic.  Mr.  Atlce  Hunt,  when  asked  if  Malouf  might  stay  if  bepaased  t!je,  language  test,  said:~""VVe  will  answer  tliaj  question  when  an  application  is  made  by  Malouf  to  be  tested  in  ^English.""   Malouf  refuses  to  leave  the  Common  wealth  ae  directed,  and  the  following  official  statement  of  the  position  has  been  made:—   ""Advice  has  been  received  that  Malouf,  the  Syrian  ^prohibited  immigrant,  has  not  left  the  ""Commonwealth,  as  directed.  The  department  Is  upw  considering  what  steps  shall'  '  *  '  '  '  ''  1  ~3  ~~  the   consul  v   in  JanuaTyylBOS.  that  if  on  extension  of:  the  certiucate  oi  excmption  were  granted  lie  would  leave  at  the  end  of  lfi05.  ^  !   ""Statements  by  Mr.  J.  T.  Malouf.  uncle  i  of  the  immigrant,  that  on  arrival  Malouf  was  told  that  he  might  stay  as  long  as  lie'  liked;aire'-'-Pot  true.  In  the  lirst  place*  he,  was  given  a  certificate  of  'xemption  hr  four  months,  and  at  that  time  wastolc\  that,if  he  required  an  exten  sion  of  tsla  peigbfl  he  might  apply  tor  U,  out  it  wftfe  expttsaly  stated  that  pwmission  to  .remain  permanently  could  not  be  ob  tained,  ,  .  •  ■  •  .  '   ""The  original  certificate  has  been  ex*  tended  tfiree  times,  and  repeated  applica   ble  i0  rClD4!0  Periaa°wtiy   .r>'if^tiffeliM^liti"",'Lv",139190150,https://api.trove.nla.gov.au/v3/newspaper/139190150,PROHIBITED IMMIGRANT.,Article,1906-01-06,37,37,"A serious complaint has been made by a Syrian named Malouf, who states that after having invested £600 in a drapery business in Forbes, New South Wales, he is being",https://nla.gov.au/nla.news-article139190150?searchTerm=Immigrant,,460,"The Australasian (Melbourne, Vic. : 1864 - 1946)",235.23159790039062,very relevant
"Immigrant  Restriction   The  Premier.of.  Queensland,  (the-Hon.   Philp)  has  courteously  placed  at  .our  disposal:  a  copy  of  n  letter  which  he  had  addressed  to.  the  Right  Hon.  12.  Barton  (Primo  Minis  terof  the  Commonwealth)  regarding  the  Immigra  tion  Restriction  Bill,  recently  introduced  into  the  Parliament  of  .the  Commonwealth.  Thus'   far  only  an  acknowledgment  of  this  letter  has  been  received.  The  letter  from  Mr.-Philp'tar   Mr.  Barton  in  as  follows:—  ■   Chief  Secretary's  Office^*  r   Brisbane,  August  22,  190l/>   Sir,—With  reference  to  the  Immigration  '  Restriction  Bill,  1901,  which  has  been  intro  duced  by  yon  in  the  Parliament  of  the  Com-]  monwealtb,  :  and  of  which  copies.  have*  been  furnished  to  this  Government,  '.!:  have  the  honour  .to  .inform  you.  that'  I  feel  it  my  duty,  in  the  interests  of  this  State,  to  placo  before  you  my  views  (in  which;  my  colleagues  in  the  Queensland  Ministry   unanimously  concur)  as  to  the  inexpediency.  .  of  adopting  the  test  of  admission  ,  prescribed   in  section  4  subsection  (a),  which'  classes  v  among  prohibited  immigrants  any  person   who,  when  asked  to  do  so  by  an«officerKfails  '  to  write  out  and  sigh,  in  the  prcsence  of  the   officer,  a  passage  of  fifty  words  iu'  length  in  ;  the  English  language  dictated  by  tho  officer!  1   I  am  quite  prepared  to  admit  that  the  pro-]   posed  test  possesses  the  great  advantage  of  [   avoiding  invidious  discriminations  against  any  u  particular  race  or  nation,  which  was  no  doubt  !■  the  object  consciously  arrived  at  iu  framing  ;  the  provision.  I  desire  to  point  ou£  how  ever,  that  tlus  negative  advantage  is  likely  tor  be  more  than  overbalanced  by  tho  loss  to  Aut  •  tralia,  and  to  this  Stato  in  particular,  arising   from  the  exclusion,  through  inntylity  to  fulfil  '  the  conditions  of  the  test,  of  a  large  class  of  \]  most  desirable  immigrants  for  whose  jntro-,  duction  the  Government  of  Queensland  have   long  pursued  a  policy  of  systematic  encourage-  *  ment—a  policy  also  which  it  would  be  their  0  duty  actively  to  continue  so  long  as.the!   settlement  of  their  vast,  unoccupied  terri-  ;-v  toxics  by  a  European  population  remains  the  i  ""'  principal  problem  in  the  development  of  the  ]   Otate.  Had  each  a  test  been  in  applies-  jj.  tion  here  at  an  earlier  period,  a  large  *  number  of  those  who  have  contributed  most  ""]  to  the  industrial  progress  of  Queensland  .  '  would  have  been  a  eluded  from  admission.  toy'  her  territory.  I  refer  especially  to  our.  Get-,  man  and  Scandinavian  settlers,  whose  utility  '  as  colonists  has  been  such  as  to  render  it  very   desirable  that,  the  introduction  of  immigrants  '  from  Germany,  Scandinavia,  and  other  ]  European  countries  should  not  only  .  not   be  checked,  but  should  in  every  way  be  •  en-]]  .  conraged.  That  the  proposed  te3t  will  -  operate  to.  the  discouragement  and  eyes]  '  to  the  virtual  cessation  of  -  immigra  tion  from  those  countries  to  this  part   of  the  world  is  too  obvious  .to  require  argu-  ]'.■   ment,  and  this  Government  would  all.  the  -  mora,  strongly  object  to  the  imposition  of  a  \  test  which,  while  it  excluded  a  class  of  ;•  settlcrs  who  would  be  a  great  acquisition  to  *  tho  community,  would  at  the  same  time  admit•   numbers  of  individuals  belonging  to  lea?.*  civilised  races,  whoso  sole  qualification:-,   would  be  tho  ability  to  pass  a  c«£   tain  superficial  language  examination,  bat  who  would  he  devoid  of  the  very  qualitidf  which  would  render  those  other  ""prohibit^   immigrants  ""  a  valuabto  factor  in  the  develep  ment  of  our  industries.   I  would,  therefore,  anxiously  commend  t,  your  consideration  the  desirableness  of  either   withdrawing  the  subsection  referred  to,oro$  modifying  it  in  such  a  way  as  will  prevent]  it  operating  to  tho  exclnsion  of  European:   immigrants  against  whom  no  objection  canbg.   made  except  their  ignorance,  on  arrival,  on  the  language  of  the  country.  n,   I  havo  the  honour  to  be,  sir,  your  mos&;   obedient,  humble  servant.   Robert   Right  Hon.  Edmund  Barton,  M.P.,  Primjf  Minister  of  the  Commonwealth.  .'.I   Mr.  J.  Henna,  trustee  in  insolvency:  i&  Rockbampton,  has  had  the  satisfaction  thisu   week  of  paying  three  remarkable  dividend^   in  estates  in  liquidation  of  which'  he'  wa«   trustee  (says  the  ""  Morning  Balletin  ""  oCj  August  29).  The  first  was  15a.,  the  second]   18s.  4d.,  and  the  third  the  full  20s.  iu  the",192513461,https://api.trove.nla.gov.au/v3/newspaper/192513461,Immigrant Restriction.,Article,1901-09-13,24,24,"The Premier of Queensland, (the Hon. R. Philp) has courteously placed at our disposal a copy of a letter which he had addressed to the Right Hon. E. Barton (Prime Minister of",https://nla.gov.au/nla.news-article192513461?searchTerm=Immigrant,,891,"The Week (Brisbane, Qld. : 1876 - 1934)",235.23159790039062,very relevant
".  DISGUSTED  IMMItiRANr/.-  '  '  ""   -  ,A:wdu!d,be»ettIerfrorft  Englarid,disgusted  with  the  treatment  meted  out  -  to  him;  since  ""!®  bf  j®  9  'week  rigo,""  has  -  taken  -his  -  passage,  for  New.  Zealand.'  '!in  London,  'bhe'S  '.ays;';1,  'tney  spoke  very  discouraBinole.  inA:;--  1   dampecrpy/ardqr  in,haf  an.  jiour.'V;  ,  ?",217795757,https://api.trove.nla.gov.au/v3/newspaper/217795757,DISGUSTED IMMIGRANT.,Article,1906-12-18,2,2,"A would be settler from England,disgusted with the treatment meted out to him since his arrival here a week ago, has taken his passage for New Zealand. ""In London,"" he",https://nla.gov.au/nla.news-article217795757?searchTerm=Immigrant,,902,Glen Innes Examiner and General Advertiser (NSW : 1874 - 1908),235.23159790039062,very relevant
"IMMIGRANT  CANECUTTERS.   A  number  of  immigrants  who  re-  cently  broke  their  engagements  with  the  Mossman  Mill  came  down  to  Cairns  and  proceeded  up  the  line  as  far  as  Mount  Molloy  and  Chillagoe,  where  they  were  under  the  impres-  sion  they  would  earn  14/-  a  day  eas-  ily.  They  soon  discovered  their  illu-  sion,  however,  and  many  of  them  are  now  back  at  Port  Douglas  and  Moss-  man,  looking  for  work.  lt  is  thought  that  the  cause  of  their  discontent  in  the  first  place  was  the  presence  of  cer-  tain  agitators  amongst  them.  A  large  number  of  canecutters  from  the  Cairns  district  left  by  the  steamer  Arawatta  on  Saturday  night  for  Sou-   thern  ports.",39454761,https://api.trove.nla.gov.au/v3/newspaper/39454761,IMMIGRANT CANECUTTERS.,Article,1907-12-02,5,5,A number of immigrants who recently broke their engagements with the Mossman Mill came down to Cairns and proceeded up the line as,https://nla.gov.au/nla.news-article39454761?searchTerm=Immigrant,,62,Cairns Morning Post (Qld. : 1907 - 1909),235.23159790039062,very relevant
"PKOHIBITKD  IMMIGRANT.   At  thu  Police  Court  yesterday  tuc  colored  mau  Soiatolla  Abdullah,  through  an  interpreter,  pleaded  guil-  ty  to  being  a  prohibited  immigrant  within  the  meaning  ol  the  .provisions  of  Sec.  &lt;l  of  tho  Immigration'  Restric-  tion  Act  oí  1V1Ü5  (failing  to  pass  thu  education  test)  and  bec.  7  of  the  same  Act  of  i'JOl,  providing  thc  Pen-  alty  of  six  mouths'  imprisonment  and  deportation.  Messrs  MacDon-  nell,  Henchman  &  Hannam  upreared  plainants  in  the  cuso.  The  V.M..  sentenced  the  defendant  to  one  mon-  th's  imprisonment,  Mr.  MacDonnell  stabing  that  the  necessary  order  would  be  obtained  from  the  Minister  for  the  defendant's  deportation  by  the  steamer  Clan.  Robertson  which  is  due  in  Cairns  ou  the  ltsth  inst.  On  the  charge  of  ilesertting  irom  the  Clan  Macalister,  .the  defendant  also  pleaded  guilty,  and  was  convicted   but  not  punished.",44444186,https://api.trove.nla.gov.au/v3/newspaper/44444186,PROHIBITED IMMIGRANT.,Article,1907-11-15,2,2,"At the Police Court yesterday the colored man Sofatella Abdullah, through an interpreter, pleaded guilty to being a prohibited immigrant",https://nla.gov.au/nla.news-article44444186?searchTerm=Immigrant,,79,"Morning Post (Cairns, Qld. : 1897 - 1907)",235.23159790039062,very relevant
"PROHIBITED  IMJMIGRANT.  John  ]Murphy,  charged  with  being  a  prohibited  immigrant,  was  ordered  to  be  Sent  on  to  his  ship  at  Sydney.  Mlurphy  io  an  African  negro.",72835730,https://api.trove.nla.gov.au/v3/newspaper/72835730,PROHIBITED IMMIGRANT.,Article,1904-12-06,3,3,"John Murphy charged with being a prohibited immigrant, was ordered to be Sent on to his ship at Sydney. Murphy is an African negro.",https://nla.gov.au/nla.news-article72835730?searchTerm=Immigrant,,225,The Horsham Times (Vic. : 1882 - 1954),235.23159790039062,very relevant
"PROHIBITED  IMMIGRANT.   I  Before  Mr  E  H.  Wilshire,  S  M.,  yesterday,  in  the  Summons  Division  of  the  Water  Police  Court,  Customs  Officer  McManus  proceeded  against;    Street  upon  an  information  alleging  that  he  was  the  master  of  the  steamer  Oceana,  from  which  a  prohibited  immigrant  had  landed.  Defendant  pleaded  guilty,  and  was  fined  XII  103,  and  ordered  to  pay  8s  -4d  costs.",14577708,https://api.trove.nla.gov.au/v3/newspaper/14577708,PROHIBITED IMMIGRANT.,Article,1903-11-05,5,5,"Before Mr. E. H. W ilshire, S.M., yesterday, in the Summons Division of the Water Police Court, Customs Officer M'Manus proceeded against E. Street upon an information alleging that he was the master of the",https://nla.gov.au/nla.news-article14577708?searchTerm=Immigrant,,35,The Sydney Morning Herald (NSW : 1842 - 1954),235.15354919433594,very relevant
"PROHIBITED  IMMIGRANT.   At  the  Summons  Division  of  the  Water  Police  Court  yesterday  before  Mr.  L S    Donaldson,  SM,  Inspector  J.  T.  T  Donohoe  Customs  Officer,  proceeded  under  the  Alien  Immigration  Restriction  Act  against  Captain    D.  Lenz,  of  the  steamer  Prinz  Sigismund  for  utt-  ing  master  of  a  vessel  from  which  a  prohibited  Im-  migrant  named  Low  Sung,  entered  the  Commonwealth,  A  fine  of  £15  with  costs  8s  4d  was  imposed.",14703448,https://api.trove.nla.gov.au/v3/newspaper/14703448,PROHIBITED IMMIGRANT.,Article,1905-01-24,7,7,"At the Summons Division of the Water Police Court yesterday, [?]fore Mr. L. S. Donaldson, S.M., Inspector J. T. T. Donohoe, Customs Officer, proceeded under the Alien Immigration Restriction Act against",https://nla.gov.au/nla.news-article14703448?searchTerm=Immigrant,,35,The Sydney Morning Herald (NSW : 1842 - 1954),235.15354919433594,very relevant
"PROHIBITED  IMMIGRANT.   The  master  of  the  P.  and  O.  Company's  Royal  Mail  steamer  Macedonia  was  prosecuted  at  the  City  Court  to-day  for  allowing  a  prohibited  immigrant  to  land  in  Victoria,  in  contravention  of  the  Immigration  Restriction  Act.  The  evi  dence  showed  that  the  vessel  arrived  in  port  on  6fch  inst  with  a'  coloured  crew.of  119,  and  Avhen  she  was  about  to  sail  on  the  following  day  the  cook  Avas  missing.  A  warrant  had  been  issued  and  a  reward  nff'ered  for  the  man's  arrest.  A  fine  of  Lo  was  imposed,  with  10s  6d  costs.",200491274,https://api.trove.nla.gov.au/v3/newspaper/200491274,PROHIBITED IMMIGRANT.,Article,1904-08-19,3,3,"The master of the P. and O. Company's Royal Mail steamer Macedonia was prosecuted at the City Court to-day for allowing a prohibited immigrant to land in Victoria, in contravention",https://nla.gov.au/nla.news-article200491274?searchTerm=Immigrant,,582,Mount Alexander Mail (Vic. : 1854 - 1917),235.15354919433594,very relevant
"PROHIBITED  IMMIGRANT   a  coloured  Eeasterii  seaman  named  Abbas  All  was  charsed  before  Mr.  Lovo  nt  tho  \\Vator  Folio  Court  .yesterday  with;  being  'found  in  the  Stato  In  contravention  of  tse  provisions  of  the  Immigration  Restriction   Act.  he  pleaded  guilty,  and  Inspector  An  derson,  of  the  Customs  Department,  Inform  ed  the  court  that  accused  was  only  released,  from  Maltland  Gaol  on  Easter.  Monday,  after  having  nerved  a  sentence  of  is  months  for  assaulting  tho  mate  of  'the  steamer  Guthrie.  On  Ills  release  ho  was  re-arrested,  with  tho  object  of  deporting  him  elsewhere,  a  short  term  of  Imprisonment  was  msked  for,  uh  it  was  merely  sought  to  detain  him  until  an  opportunity  offered  for  sending  him  off.  He  'wus  ordered  to  bo  returned  to  gaol  for  a  month.",229921144,https://api.trove.nla.gov.au/v3/newspaper/229921144,PROHIBITED IMMIGRANT,Article,1908-04-25,2,2,A coloured Eeastern seaman named Abbas All was charged before Mr. Love at the Water Police Court yesterday with being found in the State in contravention of tse,https://nla.gov.au/nla.news-article229921144?searchTerm=Immigrant,,1178,"The Australian Star (Sydney, NSW : 1887 - 1909)",235.15354919433594,very relevant
"IMMIGRANT  GIRLS.   A  froslt  hatch  of  Immigrant  girls  is  expected  to.  arrive  to-day,  and  tlio  Intelligence-  Depart  ment  officers  will  bo  busy  getting  them-  placed  soon  after  arrival.  MIss.Llgglns,  the.  official  who  deals  with  tho  girls  when  they  land,  has  had   experiences,  to  wlilch  she  has  given  publicity,   of  lho  different  kinds  of  girls  and  their  mcrik  H:  and  failings.  Tho  chief  difliculty  with  these  Hj  girls  Is  tho  wages.  They  wero  promised  high  B.  wages  in  London,  and  thoy  look  to  receive  an  B  adequate  weekly  sum.  Some  would-be  employers  Hi  declaro  despairingly  that  the  immigrants  ask  B:  wages  far  in  advance  of  what  the  middle-class  B  employer  will  givo.  An  officer  of  the  department  Br  romarkod  the  other  day:  ""It  depends  very  much  B.-  on  tho  employer  herself.  A  girl  will  go  lo  one  lady  for  10s,  whilo  for  others,  nearly  twice  the  B1.  sum  will  not  lompt  lier.""  The  personal  cqua-  B  tion  which  comes  into  all'  tho  affairs  of  life  I'  "";B  of  groat  value  in  domestic  matters.  It  is  quite  .  Bf,  certain  that  luck  has  ""a  look  111""  on  immigrant.  B;  hiring  days.  Some  mistresses  pay  high  wages  Bj;  and  find  tho  girls  uniustructcd  aud  hard  te  I;  teach,  while  others,  for  ""a  living  wage'1  only  B..  will  obtain  ""a  treasure.""  The  room  in  which  the  B„:  girls-are  engaged  Is  rather  small,  and  proceed-  B|  iugs  aro  cramped  for  want  of  space,  Tho  oflicials  H;  aro  most  courteous,  and  ulways  ready  to  re-  Hj  ceivo  any  llttlo  complaint  or  suggestion  that  =  may  require  attention.",238208532,https://api.trove.nla.gov.au/v3/newspaper/238208532,IMMIGRANT GIRLS.,Article,1909-01-29,4,4,"A fresh batch of immigrant girls is expected to arrive to-day, and the Intelligence Department officers will be busy getting them placed soon after arrival. Miss Liggins, the official who",https://nla.gov.au/nla.news-article238208532?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",235.15354919433594,very relevant
PROHIBITED  IMMIGRANT.  A  Chinese  named  Lee  Sing  has  been  sentenced  to  three  months  gaol  by  the  City  Court  for  'being  a  pro  hibited  immigrant.,72825994,https://api.trove.nla.gov.au/v3/newspaper/72825994,PROHIBITED IMMIGRANT.,Article,1909-01-22,3,3,A Chinese named Lee Sing has been sentenced to three months' gaol by the City Court for being a prohibited immigrant.,https://nla.gov.au/nla.news-article72825994?searchTerm=Immigrant,,225,The Horsham Times (Vic. : 1882 - 1954),235.15354919433594,very relevant
"PROHIBITED  IMMIGRANT   Monssa  CTiarlio  %  as  again  before  (.lie  City  Cor.rt  to-day  charged  v.itli  luring  :t  pro  hjbited  immigrant.  Originally  lie  v.-aa  sen  tenced  to  14  Jays'  imprisonment,,  and  an  or  der  mado  for  his  deportation  from  llio  Com  monwealth.  When  Charlie  came  out  of  piT  son  ho  went  lo  Morwell,  where  lie  secured  work.  He  was  then  arrested,  and  again4  charged  with  being  p.  prohibited  immigrant.  The  enso  was  adjourned  on  the  suggestion  of  Mr.  Panton  to  enable  steps  to  lie  tnkeil  for  the  defendant's  repatriation.  AVhcn  the  c-asa  >.vas  called  011  to-day.  Defective-inspector  Christie  said  that  llio  Indian  wmiM  bp  placed  on  board  the  f  s.  Gracchus  for  Tnclia  this  afternoon.  The  cast  was  accordingly  struck  ont,  and  JToussa  Charlie  ws  escorted  &lt;m  board  the  boat  by  the  police.",89594738,https://api.trove.nla.gov.au/v3/newspaper/89594738,PROHIBITED IMMIGRANT,Article,1907-01-30,5,5,"Moussa Charlie was again before the City Court to-day charged with being a prohibited immigrant. Originally he was sentenced to 14 days' imprisonment, and an",https://nla.gov.au/nla.news-article89594738?searchTerm=Immigrant,,346,Bendigo Advertiser (Vic. : 1855 - 1918),235.15354919433594,very relevant
"I  PltOHI'HTLI)  IMMIGRANT.   m  mo  summonses    isle  n  of  the  water  Police  Court   yesterday,  failure  Mr  I  N  l'i|ilen  SM,  Customs  Inspector  Donohoe  proceeded  against  W  (P  M  Arthur,  minister  of  the  steamship  1  article,  upon  an  information  bills  King  Hall  on  July  HE  last  The  alleged  is  prohibited   in  linguist  is  lined  Wong  Ling  to  enter  the  Coalition   HlUltll   Ali.  (collision,  of  the  Crown  Law    Office,  prosecuted,  and  Mr  Oliver  appeared  for  the  defendant  Mr.  Itulilsou  placed  for  a  heavy    penalty,  as  the  march  in  had  an  icy  been  prosecuted!,  and  in  only  He  wiRes  hail  the  furnish,!  it  but  it  may  not  in  cases  and  that  IC  The  Clliiullllll  while  trawled  till  penalty  imposed  would  be  offended  I  met  in  S  (.'  train,  marlin  Hllpciliilindeiil  to  the  I  and  A  (  impunity,  said  that    since  January  the    camp    my  bid  i  array  d  about  ITlr  Chinese  other  I  lit.  it  news  out  of  the  Uimiuouwe  Bill.  He  company  engaged  a  waterman  to  see  the  mining   1,1  as  he  did  not  escape,  and  it  but  I  warn  my  did  return  a  man  in  I.  was  ninnis  but  I  did  inn  insist'..  menin  tilden  to  capture  him  Defendant,  who    pleaded  guilty,  was  fined  150",14650163,https://api.trove.nla.gov.au/v3/newspaper/14650163,PROHIBITED IMMIGRANT.,Article,1904-08-06,9,9,"In the Summons Division of the Water Police Court yesterday, before Mr. C. N. Papten, S.M., Customs inspector Donohoe proceeded against W. G. M'arthur, master of the steamship Eastern, upon an information",https://nla.gov.au/nla.news-article14650163?searchTerm=Immigrant,,35,The Sydney Morning Herald (NSW : 1842 - 1954),234.91326904296875,very relevant
"P  P--HIBIT.  D  IMMIGRANT.   '""""i  .  Thut.-&lt;i  \  ttM-o.iii.  z-u.d  A'i  Shah,  a  .Malicne.triai  of  the  Mendicant  Order,  was.  ti  e  Ciy  &lt;  &lt;«uit  t»-&lt;liy  i  i.argf  d  being  -i  prohibited  immigrant   e  eatled  guilty.  D«-tective  Potter  id  that  on  the  24th  April  he  saw  e  »ccu  ed  at  a  h  use  off  Little  Londs  a'«  street.  He.  said  he  came  to  Vic  it  about  four  weeks  ago,  and  wa-  put  to  tbe  test  and  failed.  The  accus  ed  belonged  to  a  priestly  caste,  but  had  I  een  sugar  cane  cutting  in  Q  aeons  laud.  His  coamrymen,  out  «f  revei-  ence  they  bore  for  his  calling,  did  not  wish  him  to  be  sent  to  gaol,  and  arrangeu  that  the  accused  be  remand  ed  on  bail,  with  a  view  to  his  deporta  tion.   A  doctor  on  settling  in  a  country  town  went  to  a  friend  who  was  the  editor  of  the  leading  local  paper  and  said  it  would  be  of  great  service  to  him  if  a  friendly  paragraph  announc  ing  his  advent  were  inserted.  M  Just  sit  down  there  at  the  desk  and  write  out  what  you  want,""  said  the  editor.  ""Oh,  dear,  no  ;  I  can't  write  about  myself.""  ""I  think  you  can.  Just  give  me  the  points,  if  you  are  too  modest  to  say  what  you  want,  and  I  will  throw  in  the  necessary  strength.""  The  doctor  sat  down  and,  after  much  spluttering,  produced  the  follow  ing  modest  piece  of  work  :  —  ""Dr.  is,  without  doubt,  the  fin  est  physician  in  our  town.  He  is  a  perfect  gentleman.  -His  charges  are  reasonable  for  a  man  who  never  loses  a  case,  and  we  are  glad  to  know  that  he  has  refuoed  a  lucrative  practice  in  another  town  in  order  to  come  here,  where  he  will  soon  be  highly  -esteemed  for  his  skill  and  gentlemanly  quali  ties.  He  is  not  an  old  man,  but  is  thoroughly  experienced.""  Next  day  Dr.  read  the  follow  ing  notice  in  the  paper  :  —  ""Dr.  has  refused  an  ofter  to  go  to  another  town.  He  prefers  the  de  vil  he  knows  to  the  one  he  doesn't.  !:&lt;""  is  not  such  a  fool  as  he  looks.""",210736273,https://api.trove.nla.gov.au/v3/newspaper/210736273,PROHIBITED IMMIGRANT.,Article,1907-05-06,4,4,"[?] Thursday [?] Ali Shan, a Mahonedal of the Meadicant Order, was the City Court to-day charged",https://nla.gov.au/nla.news-article210736273?searchTerm=Immigrant,,1117,The Geraldton Express (WA : 1906 - 1928),234.91326904296875,very relevant
"PROHIBITED  IMMIGRANT.   Captain  E.  H.  Gordon,  master  of  the  R.M.S.  Moldavia,  was  fined  £100,  at  the  Water  Summons  Court,  for  allowing  a  prohibited  immigrant  to  land  at  Sydney.",238081240,https://api.trove.nla.gov.au/v3/newspaper/238081240,PROHIBITED IMMIGRANT.,Article,1907-09-04,13,13,"Captain E. H. Gordon, master of the R.M.S. Moldavia, was fined £100, at the Water Summons Court for allowing a prohibited immigrant to land at Sydney.",https://nla.gov.au/nla.news-article238081240?searchTerm=Immigrant,,1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1930)",234.91326904296875,very relevant
